name,price,url
FADED-EFFECT RIB T-SHIRT,12.95 EUR,https://www.zara.com/de/en/faded-effect-rib-t-shirt-p03253310.html
V-NECK COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/v-neck-cotton-t-shirt-p04174822.html
V-NECK COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/v-neck-cotton-t-shirt-p04174822.html
V-NECK COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/v-neck-cotton-t-shirt-p04174822.html
V-NECK COTTON T-SHIRT,12.95 EUR,https://www.zara.com/de/en/v-neck-cotton-t-shirt-p04174822.html
FADED-EFFECT T-SHIRT WITH A V-NECKLINE,12.95 EUR,https://www.zara.com/de/en/faded-effect-t-shirt-with-a-v-neckline-p03253823.html
FADED-EFFECT T-SHIRT WITH A V-NECKLINE,12.95 EUR,https://www.zara.com/de/en/faded-effect-t-shirt-with-a-v-neckline-p03253823.html
FADED-EFFECT T-SHIRT WITH A V-NECKLINE,12.95 EUR,https://www.zara.com/de/en/faded-effect-t-shirt-with-a-v-neckline-p03253823.html
FADED-EFFECT T-SHIRT WITH A V-NECKLINE,12.95 EUR,https://www.zara.com/de/en/faded-effect-t-shirt-with-a-v-neckline-p03253823.html
FADED LONG SLEEVE TOP,17.95 EUR,https://www.zara.com/de/en/faded-long-sleeve-top-p04174453.html
FADED LONG SLEEVE TOP,17.95 EUR,https://www.zara.com/de/en/faded-long-sleeve-top-p04174453.html
FADED LONG SLEEVE TOP,17.95 EUR,https://www.zara.com/de/en/faded-long-sleeve-top-p04174453.html
FADED LONG SLEEVE TOP,17.95 EUR,https://www.zara.com/de/en/faded-long-sleeve-top-p04174453.html
SHORT SLEEVE COTTON T-SHIRT,8.95 EUR,https://www.zara.com/de/en/short-sleeve-cotton-t-shirt-p04174158.html
SHORT SLEEVE COTTON T-SHIRT,8.95 EUR,https://www.zara.com/de/en/short-sleeve-cotton-t-shirt-p04174158.html
SHORT SLEEVE COTTON T-SHIRT,8.95 EUR,https://www.zara.com/de/en/short-sleeve-cotton-t-shirt-p04174158.html
SHORT SLEEVE COTTON T-SHIRT,8.95 EUR,https://www.zara.com/de/en/short-sleeve-cotton-t-shirt-p04174158.html
T-SHIRT WITH SUPIMA® COTTON,17.95 EUR,https://www.zara.com/de/en/t-shirt-with-supima--cotton-p00264487.html
T-SHIRT WITH SUPIMA® COTTON,17.95 EUR,https://www.zara.com/de/en/t-shirt-with-supima--cotton-p00264487.html
T-SHIRT WITH SUPIMA® COTTON,17.95 EUR,https://www.zara.com/de/en/t-shirt-with-supima--cotton-p00264487.html
T-SHIRT WITH SUPIMA® COTTON,17.95 EUR,https://www.zara.com/de/en/t-shirt-with-supima--cotton-p00264487.html
POLYAMIDE T-SHIRT,19.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p01165503.html
POLYAMIDE T-SHIRT,19.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p01165503.html
POLYAMIDE T-SHIRT,19.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p01165503.html
POLYAMIDE T-SHIRT,19.95 EUR,https://www.zara.com/de/en/polyamide-t-shirt-p01165503.html
COTTON TOP,15.95 EUR,https://www.zara.com/de/en/cotton-top-p02335169.html
COTTON TOP,15.95 EUR,https://www.zara.com/de/en/cotton-top-p02335169.html
COTTON TOP,15.95 EUR,https://www.zara.com/de/en/cotton-top-p02335169.html
COTTON TOP,15.95 EUR,https://www.zara.com/de/en/cotton-top-p02335169.html
COTTON TOP,15.95 EUR,https://www.zara.com/de/en/cotton-top-p02335169.html
RIBBED SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/ribbed-short-sleeve-t-shirt-p04174168.html
RIBBED SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/ribbed-short-sleeve-t-shirt-p04174168.html
RIBBED SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/ribbed-short-sleeve-t-shirt-p04174168.html
RIBBED SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/ribbed-short-sleeve-t-shirt-p04174168.html
RIBBED SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/ribbed-short-sleeve-t-shirt-p04174168.html
RIBBED SHORT SLEEVE T-SHIRT,12.95 EUR,https://www.zara.com/de/en/ribbed-short-sleeve-t-shirt-p04174168.html
MODAL COTTON STRAPPY TOP,8.95 EUR,https://www.zara.com/de/en/modal-cotton-strappy-top-p03641351.html
MODAL COTTON STRAPPY TOP,8.95 EUR,https://www.zara.com/de/en/modal-cotton-strappy-top-p03641351.html
MODAL COTTON STRAPPY TOP,8.95 EUR,https://www.zara.com/de/en/modal-cotton-strappy-top-p03641351.html
MODAL COTTON STRAPPY TOP,8.95 EUR,https://www.zara.com/de/en/modal-cotton-strappy-top-p03641351.html
MODAL COTTON STRAPPY TOP,8.95 EUR,https://www.zara.com/de/en/modal-cotton-strappy-top-p03641351.html
RIBBED BOAT NECK TOP,8.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-top-p04424806.html
